X,Y,OBJECTID,ID,NAME,ADDRESS,CITY,STATE,ZIP,ZIP4,TELEPHONE,TYPE,STATUS,POPULATION,COUNTY,COUNTYFIPS,COUNTRY,LATITUDE,LONGITUDE,NAICS_CODE,NAICS_DESC,SOURCE,SOURCEDATE,VAL_METHOD,VAL_DATE,WEBSITE,STATE_ID,ALT_NAME,ST_FIPS,OWNER,TTL_STAFF,BEDS,TRAUMA,HELIPAD,GlobalID
-8596946,4701380.03,50140,3122042,INOVA FAIRFAX HOSPITAL,3300 GALLOWS ROAD,FALLS CHURCH,VA,22042,NOT AVAILABLE,(703) 776-4000,GENERAL ACUTE CARE,OPEN,923,FAIRFAX,51059,USA,38.8581985,-77.22768,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,http://www.vhi.org,2020/11/26 00:00:00+00,IMAGERY,2014/03/12 00:00:00+00,http://www.inova.org/patient-and-visitor-information/facilities/inova-fairfax-hospital/index.jsp,NOT AVAILABLE,NOT AVAILABLE,51,NON-PROFIT,-999,923,LEVEL I,Y,{DA4FE4F2-490D-4464-AA43-EB0448A27C07}
-8633140.6,4712955.65,50146,146320105,ENCOMPASS HEALTH REHAB HOSP OF NORTHERN VIRGINIA,24430 MILLSTREAM DRIVE,ALDIE,VA,20105,NOT AVAILABLE,(434) 957-2000,REHABILITATION,OPEN,55,LOUDOUN,51107,USA,38.939126,-77.552822,622310,"REHABILITATION HOSPITALS (EXCEPT ALCOHOLISM, DRUG ADDICTION)",http://www.vhi.org,2020/11/26 00:00:00+00,IMAGERY/OTHER,2015/03/26 00:00:00+00,https://www.encompasshealth.com/northernvirginiarehab,NOT AVAILABLE,NOT AVAILABLE,51,PROPRIETARY,-999,55,NOT AVAILABLE,N,{6DCCD81E-CAC1-4805-9232-5734A38A13F0}
-8892336.6,4550110.51,50147,148424457,LEWISGALE HOSPITAL ALLEGHANY,ONE ARCH LANE,LOW MOOR,VA,24457,NOT AVAILABLE,(540) 862-6011,GENERAL ACUTE CARE,OPEN,205,ALLEGHANY,51005,USA,37.7921888,-79.881219,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,http://www.vhi.org,2020/11/26 00:00:00+00,IMAGERY/OTHER,2015/03/26 00:00:00+00,www.alleghanyregional.com,NOT AVAILABLE,NOT AVAILABLE,51,PROPRIETARY,-999,205,NOT AVAILABLE,Y,{EE79842D-CF18-454F-8A0B-1C7ABF5DF245}
-9071243.6,4418501.08,50148,148624354,SMYTH COUNTY COMMUNITY HOSPITAL,245 MEDICAL PARK DRIVE,MARION,VA,24354,NOT AVAILABLE,(276) 378-1200,GENERAL ACUTE CARE,OPEN,44,SMYTH,51173,USA,36.8520255,-81.488367,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,http://www.vhi.org,2020/11/26 00:00:00+00,IMAGERY/OTHER,2015/03/26 00:00:00+00,www.scchosp.org,NOT AVAILABLE,NOT AVAILABLE,51,GOVERNMENT - LOCAL,-999,44,NOT AVAILABLE,Y,{1F630FFC-AF66-4F75-98E5-43C7BE42BA7D}
-8643157.8,4696033.75,50149,19020169,NOVANT HEALTH UVA HEALTH SYSTEM HAYMARKET MEDICAL CENTER,15225 HEALTHCOTE BLVD,HAYMARKET,VA,20169,NOT AVAILABLE,(571) 284-1000,GENERAL ACUTE CARE,OPEN,60,PRINCE WILLIAM,51153,USA,38.8207904,-77.642808,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,http://www.vhi.org,2020/11/26 00:00:00+00,IMAGERY,2017/03/07 00:00:00+00,www.novanthealth.org/haymarket,NOT AVAILABLE,NOT AVAILABLE,51,NON-PROFIT,-999,60,NOT AVAILABLE,Y,{8FDEE9A2-A8AB-4E7B-B3B3-0EAEEDFAC5DD}
-8534685.2,4474136.32,50150,19523185,RIVERSIDE DOCTORS' HOSPITAL WILLIAMSBURG,1500 COMMONWEALTH AVENUE,WILLIAMSBURG,VA,23185,NOT AVAILABLE,(757) 585-2200,GENERAL ACUTE CARE,OPEN,40,WILLIAMSBURG,51830,USA,37.2508955,-76.668381,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,http://www.vhi.org,2020/11/26 00:00:00+00,IMAGERY/OTHER,2017/03/07 00:00:00+00,www.riversideonline.com/rdhw,NOT AVAILABLE,NOT AVAILABLE,51,NON-PROFIT,-999,40,NOT AVAILABLE,Y,{F335B360-3628-493F-B8C8-4FF01AD237BB}
-8637829.3,4510531.23,50151,8523235,CJW MEDICAL CENTER JOHNSTON WILLIS CAMPUS,1401 JOHNSTON-WILLIS DRIVE,RICHMOND,VA,23235,NOT AVAILABLE,(804) 330-2000,GENERAL ACUTE CARE,OPEN,292,CHESTERFIELD,51041,USA,37.5106883,-77.594941,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,http://www.vhi.org,2020/11/26 00:00:00+00,IMAGERY,2014/02/10 00:00:00+00,http://chippenhammed.com/,NOT AVAILABLE,NOT AVAILABLE,51,PROPRIETARY,-999,292,LEVEL III,Y,{EF61A431-17E0-4B72-BF81-E57E4060BDA8}
-8961824.7,4451533.79,50152,7224073,CARILION NEW RIVER VALLEY DBA ST. ALBANS,2900 LAMB CIRCLE,CHRISTIANSBURG,VA,24073,NOT AVAILABLE,(540) 731-2000,GENERAL ACUTE CARE,OPEN,110,MONTGOMERY,51121,USA,37.0891023,-80.505441,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,http://www.vhi.org,2020/11/26 00:00:00+00,IMAGERY,2014/02/10 00:00:00+00,https://www.carilionclinic.org/locations/carilion-clinic-saint-albans-hospital,CNOT AVAILABLE,NOT AVAILABLE,51,NON-PROFIT,-999,110,LEVEL III,Y,{AF2084C7-7BB0-4542-B43E-A3E284BECE4A}
-8898791.7,4476259.74,50155,7824013,CARILION ROANOKE COMMUNITY HOSPITAL,101 ELM AVENUE SE,ROANOKE,VA,24013,NOT AVAILABLE,(540) 981-7750,GENERAL ACUTE CARE,OPEN,197,ROANOKE CITY,51770,USA,37.2660775,-79.939206,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,http://www.vhi.org,2020/11/26 00:00:00+00,IMAGERY,2014/02/10 00:00:00+00,http://www.carilionclinic.org/crch/roanoke-community-hospital,NOT AVAILABLE,NOT AVAILABLE,51,PROPRIETARY,-999,197,NOT AVAILABLE,N,{4F0918CF-7509-4190-BEBE-B7A0279AFE02}
-8815150.3,4500320.81,50213,5624503,CENTRA HEALTH VIRGINIA BAPTIST HOSPITAL,3300 RIVERMONT AVENUE,LYNCHBURG,VA,24503,NOT AVAILABLE,(434) 200-4000,GENERAL ACUTE CARE,OPEN,317,LYNCHBURG,51680,USA,37.4378955,-79.187842,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,http://www.vhi.org,2020/11/26 00:00:00+00,IMAGERY,2014/02/10 00:00:00+00,http://vbh.centrahealth.com/,NOT AVAILABLE,NOT AVAILABLE,51,NON-PROFIT,-999,317,NOT AVAILABLE,N,{4C3B8AEA-2373-46E0-A757-CDE08CBA556E}
-8843326.7,4548184.78,50217,324450,CARILION STONEWALL JACKSON HOSPITAL,1 HEALTH CIRCLE,LEXINGTON,VA,24450,NOT AVAILABLE,(540) 458-3300,CRITICAL ACCESS,OPEN,25,LEXINGTON,51678,USA,37.7785171,-79.440955,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,http://www.vhi.org,2020/11/26 00:00:00+00,IMAGERY/OTHER,2014/02/10 00:00:00+00,http://www.carilionclinic.org/carilion/csjh,NOT AVAILABLE,NOT AVAILABLE,51,NON-PROFIT,-999,25,NOT AVAILABLE,Y,{12047A11-D13A-4A20-A2BA-9CB6FA0319D4}
-8503733,4447095.6,50222,12323666,SENTARA CAREPLEX HOSPITAL,3000 COLISEUM DRIVE,HAMPTON,VA,23666,NOT AVAILABLE,(757) 736-1000,GENERAL ACUTE CARE,OPEN,200,HAMPTON,51650,USA,37.0572922,-76.390334,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,http://www.vhi.org,2020/11/26 00:00:00+00,IMAGERY,2014/02/10 00:00:00+00,http://www.sentara.com/hospitalsfacilities/hospitals/careplex/pages/careplex.aspx,NOT AVAILABLE,NOT AVAILABLE,51,NON-PROFIT,-999,200,NOT AVAILABLE,Y,{CBD6A854-FB66-471B-9611-F3890F494391}
-8886861,4578423.89,50223,224445,BATH COUNTY COMMUNITY HOSPITAL,106 PARK LANE,HOT SPRINGS,VA,24445,NOT AVAILABLE,(540) 839-7000,CRITICAL ACCESS,OPEN,25,BATH,51017,USA,37.9929072,-79.832031,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,http://www.vhi.org,2020/11/26 00:00:00+00,IMAGERY/OTHER,2014/02/10 00:00:00+00,www.bathhospital.org,NOT AVAILABLE,NOT AVAILABLE,51,NON-PROFIT,-999,25,NOT AVAILABLE,Y,{EE5187D4-76D8-4744-A22D-F3F262837ADB}
-8471192.6,4407821.25,50330,147423456,SENTARA PRINCESS ANNE HOSPITAL,2025 GLENN MITCHELL DRIVE,VIRGINIA BEACH,VA,23456,NOT AVAILABLE,(757) 507-1520,GENERAL ACUTE CARE,OPEN,160,VIRGINIA BEACH,51810,USA,36.7752182,-76.098018,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,http://www.vhi.org,2020/11/26 00:00:00+00,IMAGERY/OTHER,2015/03/26 00:00:00+00,www.sentara.com/hospitalsfacilities/hospitals/princess-anne/pages/princess-anne.aspx,NOT AVAILABLE,NOT AVAILABLE,51,NON-PROFIT,-999,160,NOT AVAILABLE,Y,{FD69DE67-CA05-4C95-A0B5-323C9F7B7D55}
-8632016.4,4713099.57,50332,19620166,STONE SPRINGS HOSPITAL CENTER,24440 STONE SPRINGS BLVD,DULLES,VA,20166,NOT AVAILABLE,(571) 349-4000,GENERAL ACUTE CARE,OPEN,124,LOUDOUN,51107,USA,38.9401317,-77.542723,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,http://www.vhi.org,2020/11/26 00:00:00+00,IMAGERY/OTHER,2017/03/07 00:00:00+00,http://stonespringshospital.com/,NOT AVAILABLE,NOT AVAILABLE,51,PROPRIETARY,-999,124,NOT AVAILABLE,Y,{8ADF010A-B451-48F3-A3F7-5F4099FDBCC7}
-8542211.5,4479581.71,50335,20023188,EASTERN STATE HOSPITAL,4601 IRONBOUND ROAD,WILLIAMSBURG,VA,23188,2652,(757) 253-5161,PSYCHIATRIC,OPEN,300,JAMES CITY,51670,USA,37.2898228,-76.735992,622210,PSYCHIATRIC AND SUBSTANCE ABUSE HOSPITALS,http://www.vhi.org,2020/11/26 00:00:00+00,IMAGERY/OTHER,2017/03/09 00:00:00+00,http://www.esh.dbhds.virginia.gov/,NOT AVAILABLE,NOT AVAILABLE,51,GOVERNMENT - STATE,-999,300,NOT AVAILABLE,N,{A81CC92D-C035-4436-B7C0-F5DEF114211C}
-8597430.8,4701335.81,50337,20122042,NORTHERN VIRGINIA MENTAL HEALTH INSTITUTE,3302 GALLOWS ROAD,FALLS CHURCH,VA,22042,3398,(703) 207-7100,PSYCHIATRIC,OPEN,123,FAIRFAX,51059,USA,38.8578892,-77.232035,622210,PSYCHIATRIC AND SUBSTANCE ABUSE HOSPITALS,http://www.vhi.org,2020/11/26 00:00:00+00,IMAGERY/OTHER,2017/03/09 00:00:00+00,http://www.nvmhi.dbhds.virginia.gov/,NOT AVAILABLE,NOT AVAILABLE,51,GOVERNMENT - STATE,-999,123,NOT AVAILABLE,N,{C134262A-9FBB-4361-A608-365E26554A86}
-8619500,4514618.81,50507,11423298,VCU HEALTH SYSTEM,1200 E BROAD S,RICHMOND,VA,23219,NOT AVAILABLE,(804) 828-3815,GENERAL ACUTE CARE,OPEN,779,RICHMOND CITY,51760,USA,37.5398099,-77.430286,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,http://www.vhi.org,2020/11/26 00:00:00+00,IMAGERY,2014/02/10 00:00:00+00,http://www.vcuhealth.org/,NOT AVAILABLE,NOT AVAILABLE,51,GOVERNMENT - DISTRICT/AUTHORITY,-999,779,LEVEL I,Y,{5AB97981-D641-4DB2-BFD0-31DD63E2F23D}
-8619412.6,4514663.5,50516,195023298,VCU MEDICAL CENTER,1250 EAST MARSHALL STREET,RICHMOND,VA,23298,NOT AVAILABLE,(804) 828-9000,GENERAL ACUTE CARE,OPEN,811,RICHMOND CITY,51760,USA,37.5401282,-77.429501,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,http://www.vhi.org,2020/11/26 00:00:00+00,IMAGERY,2020/05/06 00:00:00+00,https://www.vcuhealth.org/locations/location-details?practice=10,NOT AVAILABLE,NOT AVAILABLE,51,NOT AVAILABLE,-999,811,NOT AVAILABLE,N,{C4CAB286-BD18-43CC-A382-C0D6577AE271}
-9152335.4,4383091.62,51111,147224201,REHABILITATION HOSPITAL OF BRISTOL LLC,103 NORTH STREET,BRISTOL,VA,24201,NOT AVAILABLE,(276) 642-7901,REHABILITATION,OPEN,25,BRISTOL,51520,USA,36.5970718,-82.216828,622310,"REHABILITATION HOSPITALS (EXCEPT ALCOHOLISM, DRUG ADDICTION)",http://www.vhi.org,2020/11/26 00:00:00+00,IMAGERY/OTHER,2015/03/26 00:00:00+00,https://www.encompasshealth.com/locations/bristolrehab,NOT AVAILABLE,NOT AVAILABLE,51,PROPRIETARY,-999,25,NOT AVAILABLE,N,{3F297D6E-7C8D-4B50-B1E5-CF877DE69EA7}
-8504331.7,4446584.46,51113,19423666,RIVERSIDE BEHAVIORAL HEALTH CENTER,2244 EXECUTIVE DRIVE,HAMPTON,VA,23666,NOT AVAILABLE,(757) 827-1001,PSYCHIATRIC,CLOSED,127,HAMPTON,51650,USA,37.0536279,-76.395711,622210,"HOSPITALS, PSYCHIATRIC (EXCEPT CONVALESCENT)",http://www.vhi.org,2017/03/06 00:00:00+00,IMAGERY,2017/03/07 00:00:00+00,www.riverside-online.com/rbhc,NOT AVAILABLE,NOT AVAILABLE,51,NON-PROFIT,-999,127,NOT AVAILABLE,N,{219D97EA-04F5-4102-99D1-0C19603EB62E}
-8589198,4703079.68,51127,18922044,DOMINION HOSPITAL,2960 SLEEPY HOLLOW ROAD,FALLS CHURCH,VA,22044,NOT AVAILABLE,(703) 536-2000,PSYCHIATRIC,OPEN,100,FAIRFAX,51059,USA,38.8700869,-77.158079,622210,PSYCHIATRIC AND SUBSTANCE ABUSE HOSPITALS,http://www.vhi.org,2020/11/26 00:00:00+00,IMAGERY/OTHER,2017/03/06 00:00:00+00,http://dominionhospital.com/,NOT AVAILABLE,NOT AVAILABLE,51,PROPRIETARY,-999,100,NOT AVAILABLE,N,{36DACF3E-5C48-40D2-97E1-23FB3A74292A}
-8445149.9,4505584.27,51128,12123413,RIVERSIDE SHORE MEMORIAL HOSPITAL,9507 HOSPITAL AVENUE,NASSAWADOX,VA,23413,NOT AVAILABLE,(757) 414-8000,GENERAL ACUTE CARE,OPEN,143,NORTHAMPTON,51131,USA,37.4754289,-75.864073,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,http://www.vhi.org,2020/11/26 00:00:00+00,IMAGERY,2014/02/10 00:00:00+00,www.shorehealthservices.org,NOT AVAILABLE,NOT AVAILABLE,51,NON-PROFIT,-999,143,NOT AVAILABLE,Y,{ED6A0C16-E223-4FAC-9DBE-07B8B99EA0FC}
-8684405.8,4643935.82,51129,1622701,NOVANT HEALTH UVA HEALTH SYSTEM CULPEPER MEDICAL CENTER,501 SUNSET LANE,CULPEPER,VA,22701,NOT AVAILABLE,(540) 829-4100,GENERAL ACUTE CARE,OPEN,70,CULPEPER,51047,USA,38.4552312,-78.013345,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,http://www.vhi.org,2020/11/26 00:00:00+00,IMAGERY,2014/03/12 00:00:00+00,https://uvahealth.com/locations/profile/novant-health-uva-health-system-culpeper-medical-center,NOT AVAILABLE,CULPEPER REGIONAL HOSPITAL,51,NON-PROFIT,-999,70,NOT AVAILABLE,Y,{AD405348-440F-4FAA-BC8B-991557123291}
-8616930.9,4638254.93,51131,1422554,STAFFORD HOSPITAL,101 HOSPITAL CENTER BOULEVARD,STAFFORD,VA,22554,NOT AVAILABLE,(540) 741-9050,GENERAL ACUTE CARE,OPEN,100,STAFFORD,51179,USA,38.415257,-77.407208,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,http://www.vhi.org,2020/11/26 00:00:00+00,IMAGERY,2014/02/10 00:00:00+00,http://www.marywashingtonhealthcare.com/stafford-hospital,NOT AVAILABLE,NOT AVAILABLE,51,NON-PROFIT,-999,100,NOT AVAILABLE,Y,{78521E33-A358-449D-877B-3888FB068344}
-9073457.8,4418387.32,51132,6824354,SMYTH COUNTY COMMUNITY HOSPITAL,565 RADIO HILL ROAD,MARION,VA,24354,NOT AVAILABLE,(276) 782-1234,GENERAL ACUTE CARE,CLOSED,154,SMYTH,51173,USA,36.8512078,-81.508258,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,http://www.vdh.virginia.gov/olc/acutecare/hospitals.htm,2016/08/16 00:00:00+00,IMAGERY,2014/02/10 00:00:00+00,http://www.scchosp.org/,NOT AVAILABLE,NOT AVAILABLE,51,NON-PROFIT,-999,154,NOT AVAILABLE,Y,{C8662178-736F-4D61-9C0F-D9DC6A73D7DB}
-9027689.6,4432759.16,51133,7024382,WYTHE COUNTY COMMUNITY HOSPITAL,600 WEST RIDGE ROAD,WYTHEVILLE,VA,24382,NOT AVAILABLE,(276) 228-0200,GENERAL ACUTE CARE,OPEN,108,WYTHE,51197,USA,36.9544468,-81.097115,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,http://www.vhi.org,2020/11/26 00:00:00+00,IMAGERY,2014/02/10 00:00:00+00,http://www.wcch.org/,NOT AVAILABLE,NOT AVAILABLE,51,PROPRIETARY,-999,108,NOT AVAILABLE,Y,{EB29469D-BB13-4B7C-A96A-18E549FE166D}
-9212167.1,4421999.53,51134,6624219,WELLMONT LONESOME PINE HOSPITAL,1990 HOLTON AVENUE EAST,BIG STONE GAP,VA,24219,NOT AVAILABLE,(276) 523-3110,GENERAL ACUTE CARE,OPEN,60,WISE,51195,USA,36.877169,-82.754305,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,http://www.vhi.org,2020/11/26 00:00:00+00,IMAGERY,2014/02/10 00:00:00+00,http://www.wellmont.org/hospitals/lonesome-pine-hospital.aspx,NOT AVAILABLE,NOT AVAILABLE,51,NON-PROFIT,-999,60,NOT AVAILABLE,Y,{8F84C4D8-558F-4D05-AA0C-32F151239373}
-9124997.8,4399341.18,51135,6724210,JOHNSTON MEMORIAL HOSPITAL,351 COURT STREET NE,ABINGDON,VA,24210,NOT AVAILABLE,(540) 676-7000,GENERAL ACUTE CARE,CLOSED,135,WASHINGTON,51191,USA,36.7141763,-81.97125,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,http://www.vdh.virginia.gov/olc/acutecare/hospitals.htm,2016/08/16 00:00:00+00,IMAGERY,2014/02/10 00:00:00+00,www.jmh.org,NOT AVAILABLE,NOT AVAILABLE,51,NON-PROFIT,-999,135,NOT AVAILABLE,N,{70E0D563-1CCE-4045-AC75-EE9E3723C0E3}
-8626228.9,4521755.33,51136,10223230,VIBRA HOSPITAL OF RICHMOND LLC,2220 EDWARD HOLLAND DRIVE,RICHMOND,VA,23230,NOT AVAILABLE,(804) 678-7000,LONG TERM CARE,OPEN,60,HENRICO,51087,USA,37.590626,-77.490733,622310,SPECIALTY (EXCEPT PSYCHIATRIC AND SUBSTANCE ABUSE) HOSPITALS,http://www.vhi.org,2020/11/26 00:00:00+00,IMAGERY/OTHER,2014/02/10 00:00:00+00,www.vibrahealthcare.com,NOT AVAILABLE,KINDRED HOSPITAL RICHMOND,51,PROPRIETARY,-999,60,NOT AVAILABLE,N,{9C6D803A-3464-423C-A7E3-3BE6849CBFFE}
-9136968.5,4424998.14,51137,6224266,RUSSELL COUNTY MEDICAL CENTER,58 CARROLL STREET,LEBANON,VA,24266,NOT AVAILABLE,(276) 883-8000,GENERAL ACUTE CARE,OPEN,78,RUSSELL,51167,USA,36.8987135,-82.078784,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,http://www.vhi.org,2020/11/26 00:00:00+00,IMAGERY,2014/02/10 00:00:00+00,http://www.msha.com/facility.cfm?id=967,NOT AVAILABLE,NOT AVAILABLE,51,NON-PROFIT,-999,78,NOT AVAILABLE,Y,{E6F3978B-8641-4D68-9044-00A3A1EF2F2A}
-9071308.6,4456389.2,51138,5824651,CARILION TAZEWELL COMMUNITY HOSPITAL,141 BEN BOLT AVENUE,TAZEWELL,VA,24651,NOT AVAILABLE,(276) 988-8700,GENERAL ACUTE CARE,OPEN,56,TAZEWELL,51185,USA,37.1238875,-81.488952,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,http://www.vhi.org,2020/11/26 00:00:00+00,IMAGERY,2014/02/10 00:00:00+00,http://www.carilionclinic.org/carilion/carilion+tazewell+community+hospital,NOT AVAILABLE,NOT AVAILABLE,51,NON-PROFIT,-999,56,NOT AVAILABLE,Y,{CC5D0B1E-900A-43A6-9B61-5109F564AC1C}
-9108192.1,4452317.39,51140,5924641,CLINCH VALLEY MEDICAL CENTER,6801 GOV. G.C. PEERY HIGHWAY,RICHLANDS,VA,24641,NOT AVAILABLE,(276) 596-6000,GENERAL ACUTE CARE,OPEN,175,TAZEWELL,51185,USA,37.0947173,-81.820282,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,http://www.vhi.org,2020/11/26 00:00:00+00,IMAGERY,2014/02/10 00:00:00+00,www.clinchvalleymedicalcenter.com,NOT AVAILABLE,NOT AVAILABLE,51,PROPRIETARY,-999,175,NOT AVAILABLE,Y,{D9BB1AAF-7DEE-4543-9EBA-4E5B3DD9ACC3}
-8625872,4688395.84,51142,4220110,NOVANT HEALTH PRINCE WILLIAM MEDICAL CENTER,8700 SUDLEY ROAD,MANASSAS,VA,20110,NOT AVAILABLE,(703) 369-8000,GENERAL ACUTE CARE,OPEN,130,MANASSAS,51683,USA,38.7673136,-77.487526,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,http://www.vhi.org,2020/11/26 00:00:00+00,IMAGERY,2014/03/12 00:00:00+00,http://www.pwhs.org/,NOT AVAILABLE,PRINCE WILLIAM HOSPITAL,51,NON-PROFIT,-999,130,NOT AVAILABLE,Y,{585A0F02-8DF5-468C-95D0-CF74AEA26063}
-8909084.7,4475875.76,51143,4824153,LEWISGALE MEDICAL CENTER,1900 ELECTRIC ROAD,SALEM,VA,24153,NOT AVAILABLE,(540) 776-4000,GENERAL ACUTE CARE,OPEN,506,SALEM,51775,USA,37.2633324,-80.031669,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,http://www.vhi.org,2020/11/26 00:00:00+00,IMAGERY,2014/03/12 00:00:00+00,www.lewis-gale.com,NOT AVAILABLE,NOT AVAILABLE,51,PROPRIETARY,-999,506,NOT AVAILABLE,Y,{E082C3C8-CC38-45BB-BDE7-E4408A53834A}
-8503417,4537303.9,51144,14822482,BON SECOURS RAPPAHANNOCK GENERAL HOSPITAL,101 HARRIS DRIVE,KILMARNOCK,VA,22482,NOT AVAILABLE,(804) 435-8000,GENERAL ACUTE CARE,OPEN,76,LANCASTER,51103,USA,37.7012209,-76.387495,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,http://www.vhi.org,2020/11/26 00:00:00+00,IMAGERY,2014/02/10 00:00:00+00,www.richmond.bonsecours.com/find-a-facility-rappahannock-general-hospital.html,NOT AVAILABLE,NOT AVAILABLE,51,NON-PROFIT,-999,76,NOT AVAILABLE,Y,{38D9883B-8A88-49ED-A6B1-FDB1412125DB}
-8697775.7,4402038.96,51145,11723970,VCU HEALTH COMMUNITY MEMORIAL HEALTHCENTER,125 BUENA VISTA CIRCLE,SOUTH HILL,VA,23970,NOT AVAILABLE,(434) 447-3150,GENERAL ACUTE CARE,OPEN,99,MECKLENBURG,51117,USA,36.7336009,-78.133448,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,http://www.vhi.org,2020/11/26 00:00:00+00,IMAGERY,2014/02/10 00:00:00+00,www.cmh-sh.org,NOT AVAILABLE,COMMUNITY MEMORIAL HEALTHCENTER,51,NON-PROFIT,-999,99,NOT AVAILABLE,N,{553B9979-5B90-4FD7-AE82-22961D4C7F0F}
-8613885.4,4705153.34,51146,3022033,INOVA FAIR OAKS HOSPITAL,3600 JOSEPH SIEWICK DRIVE,FAIRFAX,VA,22033,NOT AVAILABLE,(703) 391-3600,GENERAL ACUTE CARE,OPEN,182,FAIRFAX,51059,USA,38.8845886,-77.379849,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,http://www.vhi.org,2020/11/26 00:00:00+00,IMAGERY,2014/03/12 00:00:00+00,http://www.inova.org/patient-and-visitor-information/facilities/inova-fair-oaks-hospital/index.jsp,NOT AVAILABLE,NOT AVAILABLE,51,NON-PROFIT,-999,182,NOT AVAILABLE,Y,{72B73261-A30E-44B5-B027-ACB19F495589}
-8611592.7,4464574.58,51306,9723805,SOUTHSIDE REGIONAL MEDICAL CENTER,200 MEDICAL PARK BOULEVARD,PETERSBURG,VA,23805,NOT AVAILABLE,(804) 765-5000,GENERAL ACUTE CARE,OPEN,300,PETERSBURG,51730,USA,37.182493,-77.359254,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,http://www.vhi.org,2020/11/26 00:00:00+00,IMAGERY,2013/11/11 00:00:00+00,www.srmconline.com,NOT AVAILABLE,NOT AVAILABLE,51,PROPRIETARY,-999,300,LEVEL III,Y,{CB37CC28-BE32-47EA-BC89-B4DDDB47A9D0}
-8744114.3,4586703.61,51830,147922908,UVA TRANSITIONAL CARE HOSPITAL,2965 IVY ROAD,CHARLOTTESVILLE,VA,22903,NOT AVAILABLE,(434) 924-8245,LONG TERM CARE,OPEN,40,ALBEMARLE,51003,USA,38.0515001,-78.549715,622310,SPECIALTY (EXCEPT PSYCHIATRIC AND SUBSTANCE ABUSE) HOSPITALS,http://www.vhi.org,2020/11/26 00:00:00+00,IMAGERY/OTHER,2015/03/26 00:00:00+00,http://uvahealth.com/services/transitional-care-hospital/referrals,NOT AVAILABLE,NOT AVAILABLE,51,NON-PROFIT,-999,40,NOT AVAILABLE,N,{75F9C0F9-9DC5-4D04-BEC8-20A7CECD04D5}
-9073672,4415884.61,51834,20424354,SOUTHWESTERN VIRGINIA MENTAL HEALTH INSTITUTE,340 BAGLEY CIRCLE,MARION,VA,24354,3390,(276) 783-1200,PSYCHIATRIC,OPEN,179,SMYTH,51173,USA,36.8332155,-81.510182,622210,PSYCHIATRIC AND SUBSTANCE ABUSE HOSPITALS,http://www.vhi.org,2020/11/26 00:00:00+00,IMAGERY/OTHER,2017/03/09 00:00:00+00,http://www.swvmhi.dbhds.virginia.gov/swvmhi/,NOT AVAILABLE,NOT AVAILABLE,51,GOVERNMENT - STATE,-999,179,NOT AVAILABLE,N,{26A0D05D-F32A-4EFB-B659-EE04621E3FDD}
-8504006.2,4437180.81,51845,14223607,RIVERSIDE REHABILITATION INSTITUTE,245 CHESAPEAKE AVENUE,NEWPORT NEWS,VA,23607,NOT AVAILABLE,(757) 928-8000,REHABILITATION,OPEN,50,NEWPORT NEWS,51700,USA,36.9861813,-76.392787,622310,"REHABILITATION HOSPITALS (EXCEPT ALCOHOLISM, DRUG ADDICTION)",http://www.vhi.org,2020/11/26 00:00:00+00,IMAGERY/OTHER,2014/02/10 00:00:00+00,http://www.riversideonline.com/rri/index.cfm,NOT AVAILABLE,NOT AVAILABLE,51,NON-PROFIT,-999,50,NOT AVAILABLE,N,{267DE675-33DF-4C6E-858B-5AF8FDDC58F7}
